search_board_type Mt.Jade
Pseudo-terminal will not be allocated because stdin is not a terminal.
   1 | 04/15/2021 | 22:57:51 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 cd8 | 04/17/2021 | 21:08:17 | OEM record c0 | 00cd3a | ca8ff101ffff
 cd9 | 04/17/2021 | 21:09:01 | OEM record c0 | 00cd3a | 0feb70220000
 cda | 04/17/2021 | 21:09:01 | OEM record c0 | 00cd3a | 0feb703bff10
 cdb | 04/17/2021 | 21:09:02 | OEM record c0 | 00cd3a | 0feb70320000
 cdc | 04/17/2021 | 21:09:04 | OEM record c0 | 00cd3a | 0feb70520000
 cdd | 04/17/2021 | 21:09:05 | OEM record c0 | 00cd3a | 0feb70620000
 cde | 04/17/2021 | 21:09:37 | OEM record c0 | 00cd3a | 0feb70820000
 cdf | 04/17/2021 | 21:09:37 | System Firmwares #0xe4 | System boot initiated | Asserted
 ce0 | 04/17/2021 | 21:10:57 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 ce1 | 04/17/2021 | 21:10:57 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 ce2 | 04/17/2021 | 21:11:21 | OEM record c0 | 00cd3a | ca907105ffff
 ce3 | 04/17/2021 | 21:11:21 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 ce4 | 04/17/2021 | 21:11:21 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 ce5 | 04/17/2021 | 21:11:22 | OEM record c0 | 00cd3a | 0feb70020000
 ce6 | 04/17/2021 | 21:11:22 | OEM record c0 | 00cd3a | ca8f7101ffff
 ce7 | 04/17/2021 | 21:11:22 | OEM record c0 | 00cd3a | ca90f105ffff
 ce8 | 04/17/2021 | 21:11:23 | OEM record c0 | 00cd3a | 0feb70120000
 ce9 | 04/17/2021 | 21:11:23 | OEM record c0 | 00cd3a | ca8ff101ffff
 cea | 04/17/2021 | 21:12:07 | OEM record c0 | 00cd3a | 0feb70220000
 ceb | 04/17/2021 | 21:12:07 | OEM record c0 | 00cd3a | 0feb703bff10
 cec | 04/17/2021 | 21:12:08 | OEM record c0 | 00cd3a | 0feb70320000
 ced | 04/17/2021 | 21:12:10 | OEM record c0 | 00cd3a | 0feb70520000
 cee | 04/17/2021 | 21:12:11 | OEM record c0 | 00cd3a | 0feb70620000
 cef | 04/17/2021 | 21:12:43 | OEM record c0 | 00cd3a | 0feb70820000
 cf0 | 04/17/2021 | 21:12:43 | System Firmwares #0xe4 | System boot initiated | Asserted
 cf1 | 04/17/2021 | 21:13:59 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 cf2 | 04/17/2021 | 21:13:59 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 cf3 | 04/17/2021 | 21:14:24 | OEM record c0 | 00cd3a | ca907105ffff
 cf4 | 04/17/2021 | 21:14:24 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 cf5 | 04/17/2021 | 21:14:24 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 cf6 | 04/17/2021 | 21:14:25 | OEM record c0 | 00cd3a | 0feb70020000
 cf7 | 04/17/2021 | 21:14:25 | OEM record c0 | 00cd3a | ca8f7101ffff
 cf8 | 04/17/2021 | 21:14:25 | OEM record c0 | 00cd3a | ca90f105ffff
 cf9 | 04/17/2021 | 21:14:26 | OEM record c0 | 00cd3a | 0feb70120000
 cfa | 04/17/2021 | 21:14:26 | OEM record c0 | 00cd3a | ca8ff101ffff
 cfb | 04/17/2021 | 21:15:09 | OEM record c0 | 00cd3a | 0feb70220000
 cfc | 04/17/2021 | 21:15:09 | OEM record c0 | 00cd3a | 0feb703bff10
 cfd | 04/17/2021 | 21:15:10 | OEM record c0 | 00cd3a | 0feb70320000
 cfe | 04/17/2021 | 21:15:12 | OEM record c0 | 00cd3a | 0feb70520000
 cff | 04/17/2021 | 21:15:13 | OEM record c0 | 00cd3a | 0feb70620000
 d00 | 04/17/2021 | 21:15:43 | OEM record c0 | 00cd3a | 0feb70820000
 d01 | 04/17/2021 | 21:15:43 | System Firmwares #0xe4 | System boot initiated | Asserted
 d02 | 04/17/2021 | 21:16:56 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 d03 | 04/17/2021 | 21:16:56 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 d04 | 04/17/2021 | 21:17:20 | OEM record c0 | 00cd3a | ca907105ffff
 d05 | 04/17/2021 | 21:17:20 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 d06 | 04/17/2021 | 21:17:22 | OEM record c0 | 00cd3a | 0feb70020000
 d07 | 04/17/2021 | 21:17:22 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 d08 | 04/17/2021 | 21:17:22 | OEM record c0 | 00cd3a | ca8f7101ffff
 d09 | 04/17/2021 | 21:17:22 | OEM record c0 | 00cd3a | ca90f105ffff
 d0a | 04/17/2021 | 21:17:22 | OEM record c0 | 00cd3a | 0feb70120000
 d0b | 04/17/2021 | 21:17:22 | OEM record c0 | 00cd3a | ca8ff101ffff
 d0c | 04/17/2021 | 21:18:06 | OEM record c0 | 00cd3a | 0feb70220000
 d0d | 04/17/2021 | 21:18:06 | OEM record c0 | 00cd3a | 0feb703bff10
 d0e | 04/17/2021 | 21:18:07 | OEM record c0 | 00cd3a | 0feb70320000
 d0f | 04/17/2021 | 21:18:09 | OEM record c0 | 00cd3a | 0feb70520000
 d10 | 04/17/2021 | 21:18:10 | OEM record c0 | 00cd3a | 0feb70620000
 d11 | 04/17/2021 | 21:18:43 | OEM record c0 | 00cd3a | 0feb70820000
 d12 | 04/17/2021 | 21:18:43 | System Firmwares #0xe4 | System boot initiated | Asserted
 d13 | 04/17/2021 | 21:19:58 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 d14 | 04/17/2021 | 21:19:58 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 d15 | 04/17/2021 | 21:20:23 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 d16 | 04/17/2021 | 21:20:23 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 d17 | 04/17/2021 | 21:20:24 | OEM record c0 | 00cd3a | 0feb70020000
 d18 | 04/17/2021 | 21:20:24 | OEM record c0 | 00cd3a | ca8f7101ffff
 d19 | 04/17/2021 | 21:20:24 | OEM record c0 | 00cd3a | ca907105ffff
 d1a | 04/17/2021 | 21:20:25 | OEM record c0 | 00cd3a | 0feb70120000
 d1b | 04/17/2021 | 21:20:25 | OEM record c0 | 00cd3a | ca8ff101ffff
 d1c | 04/17/2021 | 21:20:25 | OEM record c0 | 00cd3a | ca90f105ffff
 d1d | 04/17/2021 | 21:21:10 | OEM record c0 | 00cd3a | 0feb70220000
 d1e | 04/17/2021 | 21:21:10 | OEM record c0 | 00cd3a | 0feb703bff10
 d1f | 04/17/2021 | 21:21:11 | OEM record c0 | 00cd3a | 0feb70320000
 d20 | 04/17/2021 | 21:21:13 | OEM record c0 | 00cd3a | 0feb70520000
 d21 | 04/17/2021 | 21:21:14 | OEM record c0 | 00cd3a | 0feb70620000
 d22 | 04/17/2021 | 21:21:44 | OEM record c0 | 00cd3a | 0feb70820000
 d23 | 04/17/2021 | 21:21:44 | System Firmwares #0xe4 | System boot initiated | Asserted
 d24 | 04/17/2021 | 21:22:59 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 d25 | 04/17/2021 | 21:22:59 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 d26 | 04/17/2021 | 21:23:23 | OEM record c0 | 00cd3a | ca907105ffff
 d27 | 04/17/2021 | 21:23:23 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 d28 | 04/17/2021 | 21:23:23 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 d29 | 04/17/2021 | 21:23:24 | OEM record c0 | 00cd3a | 0feb70020000
 d2a | 04/17/2021 | 21:23:24 | OEM record c0 | 00cd3a | ca8f7101ffff
 d2b | 04/17/2021 | 21:23:24 | OEM record c0 | 00cd3a | ca90f105ffff
 d2c | 04/17/2021 | 21:23:25 | OEM record c0 | 00cd3a | 0feb70120000
 d2d | 04/17/2021 | 21:23:25 | OEM record c0 | 00cd3a | ca8ff101ffff
 d2e | 04/17/2021 | 21:24:10 | OEM record c0 | 00cd3a | 0feb70220000
 d2f | 04/17/2021 | 21:24:10 | OEM record c0 | 00cd3a | 0feb703bff10
 d30 | 04/17/2021 | 21:24:11 | OEM record c0 | 00cd3a | 0feb70320000
 d31 | 04/17/2021 | 21:24:13 | OEM record c0 | 00cd3a | 0feb70520000
 d32 | 04/17/2021 | 21:24:14 | OEM record c0 | 00cd3a | 0feb70620000
 d33 | 04/17/2021 | 21:24:44 | OEM record c0 | 00cd3a | 0feb70820000
 d34 | 04/17/2021 | 21:24:44 | System Firmwares #0xe4 | System boot initiated | Asserted
 d35 | 04/17/2021 | 21:26:02 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 d36 | 04/17/2021 | 21:26:02 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 d37 | 04/17/2021 | 21:26:26 | OEM record c0 | 00cd3a | ca907105ffff
 d38 | 04/17/2021 | 21:26:26 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 d39 | 04/17/2021 | 21:26:26 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 d3a | 04/17/2021 | 21:26:27 | OEM record c0 | 00cd3a | 0feb70020000
 d3b | 04/17/2021 | 21:26:27 | OEM record c0 | 00cd3a | ca8f7101ffff
 d3c | 04/17/2021 | 21:26:27 | OEM record c0 | 00cd3a | ca90f105ffff
 d3d | 04/17/2021 | 21:26:28 | OEM record c0 | 00cd3a | 0feb70120000
 d3e | 04/17/2021 | 21:26:28 | OEM record c0 | 00cd3a | ca8ff101ffff
 d3f | 04/17/2021 | 21:27:12 | OEM record c0 | 00cd3a | 0feb70220000
 d40 | 04/17/2021 | 21:27:12 | OEM record c0 | 00cd3a | 0feb703bff10
 d41 | 04/17/2021 | 21:27:13 | OEM record c0 | 00cd3a | 0feb70320000
 d42 | 04/17/2021 | 21:27:15 | OEM record c0 | 00cd3a | 0feb70520000
 d43 | 04/17/2021 | 21:27:16 | OEM record c0 | 00cd3a | 0feb70620000
 d44 | 04/17/2021 | 21:27:47 | OEM record c0 | 00cd3a | 0feb70820000
 d45 | 04/17/2021 | 21:27:47 | System Firmwares #0xe4 | System boot initiated | Asserted
 d46 | 04/17/2021 | 21:29:07 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 d47 | 04/17/2021 | 21:29:07 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 d48 | 04/17/2021 | 21:29:31 | OEM record c0 | 00cd3a | ca907105ffff
 d49 | 04/17/2021 | 21:29:32 | OEM record c0 | 00cd3a | ca8f7101ffff
 d4a | 04/17/2021 | 21:29:32 | OEM record c0 | 00cd3a | ca90f105ffff
 d4b | 04/17/2021 | 21:29:32 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 d4c | 04/17/2021 | 21:29:32 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 d4d | 04/17/2021 | 21:29:33 | OEM record c0 | 00cd3a | 0feb70020000
 d4e | 04/17/2021 | 21:29:33 | OEM record c0 | 00cd3a | ca8ff101ffff
 d4f | 04/17/2021 | 21:29:34 | OEM record c0 | 00cd3a | 0feb70120000
 d50 | 04/17/2021 | 21:30:17 | OEM record c0 | 00cd3a | 0feb70220000
 d51 | 04/17/2021 | 21:30:17 | OEM record c0 | 00cd3a | 0feb703bff10
 d52 | 04/17/2021 | 21:30:18 | OEM record c0 | 00cd3a | 0feb70320000
 d53 | 04/17/2021 | 21:30:20 | OEM record c0 | 00cd3a | 0feb70520000
 d54 | 04/17/2021 | 21:30:21 | OEM record c0 | 00cd3a | 0feb70620000
 d55 | 04/17/2021 | 21:30:53 | OEM record c0 | 00cd3a | 0feb70820000
 d56 | 04/17/2021 | 21:30:53 | System Firmwares #0xe4 | System boot initiated | Asserted
 d57 | 04/17/2021 | 21:32:07 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 d58 | 04/17/2021 | 21:32:07 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 d59 | 04/17/2021 | 21:32:31 | OEM record c0 | 00cd3a | ca907105ffff
 d5a | 04/17/2021 | 21:32:31 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 d5b | 04/17/2021 | 21:32:31 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 d5c | 04/17/2021 | 21:32:32 | OEM record c0 | 00cd3a | 0feb70020000
 d5d | 04/17/2021 | 21:32:32 | OEM record c0 | 00cd3a | ca8f7101ffff
 d5e | 04/17/2021 | 21:32:32 | OEM record c0 | 00cd3a | ca90f105ffff
 d5f | 04/17/2021 | 21:32:33 | OEM record c0 | 00cd3a | 0feb70120000
 d60 | 04/17/2021 | 21:32:33 | OEM record c0 | 00cd3a | ca8ff101ffff
 d61 | 04/17/2021 | 21:33:17 | OEM record c0 | 00cd3a | 0feb70220000
 d62 | 04/17/2021 | 21:33:17 | OEM record c0 | 00cd3a | 0feb703bff10
 d63 | 04/17/2021 | 21:33:18 | OEM record c0 | 00cd3a | 0feb70320000
 d64 | 04/17/2021 | 21:33:20 | OEM record c0 | 00cd3a | 0feb70520000
 d65 | 04/17/2021 | 21:33:21 | OEM record c0 | 00cd3a | 0feb70620000
 d66 | 04/17/2021 | 21:33:51 | OEM record c0 | 00cd3a | 0feb70820000
 d67 | 04/17/2021 | 21:33:51 | System Firmwares #0xe4 | System boot initiated | Asserted
 d68 | 04/17/2021 | 21:35:04 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 d69 | 04/17/2021 | 21:35:04 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 d6a | 04/17/2021 | 21:35:30 | OEM record c0 | 00cd3a | ca907105ffff
 d6b | 04/17/2021 | 21:35:31 | OEM record c0 | 00cd3a | ca8f7101ffff
 d6c | 04/17/2021 | 21:35:31 | OEM record c0 | 00cd3a | ca90f105ffff
 d6d | 04/17/2021 | 21:35:31 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 d6e | 04/17/2021 | 21:35:31 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 d6f | 04/17/2021 | 21:35:32 | OEM record c0 | 00cd3a | 0feb70020000
 d70 | 04/17/2021 | 21:35:32 | OEM record c0 | 00cd3a | ca8ff101ffff
 d71 | 04/17/2021 | 21:35:33 | OEM record c0 | 00cd3a | 0feb70120000
 d72 | 04/17/2021 | 21:36:16 | OEM record c0 | 00cd3a | 0feb70220000
 d73 | 04/17/2021 | 21:36:16 | OEM record c0 | 00cd3a | 0feb703bff10
 d74 | 04/17/2021 | 21:36:17 | OEM record c0 | 00cd3a | 0feb70320000
 d75 | 04/17/2021 | 21:36:19 | OEM record c0 | 00cd3a | 0feb70520000
 d76 | 04/17/2021 | 21:36:20 | OEM record c0 | 00cd3a | 0feb70620000
 d77 | 04/17/2021 | 21:36:49 | OEM record c0 | 00cd3a | 0feb70820000
 d78 | 04/17/2021 | 21:36:49 | System Firmwares #0xe4 | System boot initiated | Asserted
 d79 | 04/17/2021 | 21:38:06 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 d7a | 04/17/2021 | 21:38:06 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 d7b | 04/17/2021 | 21:38:30 | OEM record c0 | 00cd3a | ca907105ffff
 d7c | 04/17/2021 | 21:38:30 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 d7d | 04/17/2021 | 21:38:30 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 d7e | 04/17/2021 | 21:38:31 | OEM record c0 | 00cd3a | 0feb70020000
 d7f | 04/17/2021 | 21:38:31 | OEM record c0 | 00cd3a | ca8f7101ffff
 d80 | 04/17/2021 | 21:38:31 | OEM record c0 | 00cd3a | ca90f105ffff
 d81 | 04/17/2021 | 21:38:32 | OEM record c0 | 00cd3a | 0feb70120000
 d82 | 04/17/2021 | 21:38:32 | OEM record c0 | 00cd3a | ca8ff101ffff
 d83 | 04/17/2021 | 21:39:16 | OEM record c0 | 00cd3a | 0feb70220000
 d84 | 04/17/2021 | 21:39:16 | OEM record c0 | 00cd3a | 0feb703bff10
 d85 | 04/17/2021 | 21:39:17 | OEM record c0 | 00cd3a | 0feb70320000
 d86 | 04/17/2021 | 21:39:19 | OEM record c0 | 00cd3a | 0feb70520000
 d87 | 04/17/2021 | 21:39:20 | OEM record c0 | 00cd3a | 0feb70620000
 d88 | 04/17/2021 | 21:39:50 | OEM record c0 | 00cd3a | 0feb70820000
 d89 | 04/17/2021 | 21:39:50 | System Firmwares #0xe4 | System boot initiated | Asserted
 d8a | 04/17/2021 | 21:41:03 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 d8b | 04/17/2021 | 21:41:03 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 d8c | 04/17/2021 | 21:41:29 | OEM record c0 | 00cd3a | ca907105ffff
 d8d | 04/17/2021 | 21:41:29 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 d8e | 04/17/2021 | 21:41:29 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 d8f | 04/17/2021 | 21:41:30 | OEM record c0 | 00cd3a | 0feb70020000
 d90 | 04/17/2021 | 21:41:30 | OEM record c0 | 00cd3a | ca8f7101ffff
 d91 | 04/17/2021 | 21:41:30 | OEM record c0 | 00cd3a | ca90f105ffff
 d92 | 04/17/2021 | 21:41:31 | OEM record c0 | 00cd3a | 0feb70120000
 d93 | 04/17/2021 | 21:41:31 | OEM record c0 | 00cd3a | ca8ff101ffff
 d94 | 04/17/2021 | 21:42:15 | OEM record c0 | 00cd3a | 0feb70220000
 d95 | 04/17/2021 | 21:42:15 | OEM record c0 | 00cd3a | 0feb703bff10
 d96 | 04/17/2021 | 21:42:16 | OEM record c0 | 00cd3a | 0feb70320000
 d97 | 04/17/2021 | 21:42:18 | OEM record c0 | 00cd3a | 0feb70520000
 d98 | 04/17/2021 | 21:42:19 | OEM record c0 | 00cd3a | 0feb70620000
 d99 | 04/17/2021 | 21:42:50 | OEM record c0 | 00cd3a | 0feb70820000
 d9a | 04/17/2021 | 21:42:50 | System Firmwares #0xe4 | System boot initiated | Asserted
 d9b | 04/17/2021 | 21:44:04 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 d9c | 04/17/2021 | 21:44:04 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 d9d | 04/17/2021 | 21:44:29 | OEM record c0 | 00cd3a | ca907105ffff
 d9e | 04/17/2021 | 21:44:29 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 d9f | 04/17/2021 | 21:44:29 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 da0 | 04/17/2021 | 21:44:30 | OEM record c0 | 00cd3a | 0feb70020000
 da1 | 04/17/2021 | 21:44:30 | OEM record c0 | 00cd3a | ca8f7101ffff
 da2 | 04/17/2021 | 21:44:30 | OEM record c0 | 00cd3a | ca90f105ffff
 da3 | 04/17/2021 | 21:44:31 | OEM record c0 | 00cd3a | 0feb70120000
 da4 | 04/17/2021 | 21:44:31 | OEM record c0 | 00cd3a | ca8ff101ffff
 da5 | 04/17/2021 | 21:45:15 | OEM record c0 | 00cd3a | 0feb70220000
 da6 | 04/17/2021 | 21:45:15 | OEM record c0 | 00cd3a | 0feb703bff10
 da7 | 04/17/2021 | 21:45:16 | OEM record c0 | 00cd3a | 0feb70320000
 da8 | 04/17/2021 | 21:45:18 | OEM record c0 | 00cd3a | 0feb70520000
 da9 | 04/17/2021 | 21:45:19 | OEM record c0 | 00cd3a | 0feb70620000
 daa | 04/17/2021 | 21:45:50 | OEM record c0 | 00cd3a | 0feb70820000
 dab | 04/17/2021 | 21:45:50 | System Firmwares #0xe4 | System boot initiated | Asserted
 dac | 04/17/2021 | 21:47:05 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 dad | 04/17/2021 | 21:47:05 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 dae | 04/17/2021 | 21:47:30 | OEM record c0 | 00cd3a | ca907105ffff
 daf | 04/17/2021 | 21:47:30 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 db0 | 04/17/2021 | 21:47:30 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 db1 | 04/17/2021 | 21:47:31 | OEM record c0 | 00cd3a | 0feb70020000
 db2 | 04/17/2021 | 21:47:31 | OEM record c0 | 00cd3a | ca8f7101ffff
 db3 | 04/17/2021 | 21:47:31 | OEM record c0 | 00cd3a | ca90f105ffff
 db4 | 04/17/2021 | 21:47:32 | OEM record c0 | 00cd3a | 0feb70120000
 db5 | 04/17/2021 | 21:47:32 | OEM record c0 | 00cd3a | ca8ff101ffff
 db6 | 04/17/2021 | 21:48:16 | OEM record c0 | 00cd3a | 0feb70220000
 db7 | 04/17/2021 | 21:48:16 | OEM record c0 | 00cd3a | 0feb703bff10
 db8 | 04/17/2021 | 21:48:17 | OEM record c0 | 00cd3a | 0feb70320000
 db9 | 04/17/2021 | 21:48:19 | OEM record c0 | 00cd3a | 0feb70520000
 dba | 04/17/2021 | 21:48:20 | OEM record c0 | 00cd3a | 0feb70620000
 dbb | 04/17/2021 | 21:48:49 | OEM record c0 | 00cd3a | 0feb70820000
 dbc | 04/17/2021 | 21:48:49 | System Firmwares #0xe4 | System boot initiated | Asserted
 dbd | 04/17/2021 | 21:50:02 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 dbe | 04/17/2021 | 21:50:02 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 dbf | 04/17/2021 | 21:50:26 | OEM record c0 | 00cd3a | ca907105ffff
 dc0 | 04/17/2021 | 21:50:26 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 dc1 | 04/17/2021 | 21:50:27 | OEM record c0 | 00cd3a | 0feb70020000
 dc2 | 04/17/2021 | 21:50:27 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 dc3 | 04/17/2021 | 21:50:28 | OEM record c0 | 00cd3a | ca8f7101ffff
 dc4 | 04/17/2021 | 21:50:28 | OEM record c0 | 00cd3a | ca90f105ffff
 dc5 | 04/17/2021 | 21:50:28 | OEM record c0 | 00cd3a | 0feb70120000
 dc6 | 04/17/2021 | 21:50:28 | OEM record c0 | 00cd3a | ca8ff101ffff
 dc7 | 04/17/2021 | 21:51:12 | OEM record c0 | 00cd3a | 0feb70220000
 dc8 | 04/17/2021 | 21:51:12 | OEM record c0 | 00cd3a | 0feb703bff10
 dc9 | 04/17/2021 | 21:51:13 | OEM record c0 | 00cd3a | 0feb70320000
 dca | 04/17/2021 | 21:51:15 | OEM record c0 | 00cd3a | 0feb70520000
 dcb | 04/17/2021 | 21:51:16 | OEM record c0 | 00cd3a | 0feb70620000
 dcc | 04/17/2021 | 21:51:46 | OEM record c0 | 00cd3a | 0feb70820000
 dcd | 04/17/2021 | 21:51:46 | System Firmwares #0xe4 | System boot initiated | Asserted
 dce | 04/17/2021 | 21:52:59 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 dcf | 04/17/2021 | 21:52:59 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 dd0 | 04/17/2021 | 21:53:23 | OEM record c0 | 00cd3a | ca907105ffff
 dd1 | 04/17/2021 | 21:53:23 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 dd2 | 04/17/2021 | 21:53:23 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 dd3 | 04/17/2021 | 21:53:24 | OEM record c0 | 00cd3a | 0feb70020000
 dd4 | 04/17/2021 | 21:53:24 | OEM record c0 | 00cd3a | ca8f7101ffff
 dd5 | 04/17/2021 | 21:53:24 | OEM record c0 | 00cd3a | ca90f105ffff
 dd6 | 04/17/2021 | 21:53:25 | OEM record c0 | 00cd3a | 0feb70120000
 dd7 | 04/17/2021 | 21:53:25 | OEM record c0 | 00cd3a | ca8ff101ffff
 dd8 | 04/17/2021 | 21:54:09 | OEM record c0 | 00cd3a | 0feb70220000
 dd9 | 04/17/2021 | 21:54:09 | OEM record c0 | 00cd3a | 0feb703bff10
 dda | 04/17/2021 | 21:54:10 | OEM record c0 | 00cd3a | 0feb70320000
 ddb | 04/17/2021 | 21:54:12 | OEM record c0 | 00cd3a | 0feb70520000
 ddc | 04/17/2021 | 21:54:13 | OEM record c0 | 00cd3a | 0feb70620000
 ddd | 04/17/2021 | 21:54:44 | OEM record c0 | 00cd3a | 0feb70820000
 dde | 04/17/2021 | 21:54:44 | System Firmwares #0xe4 | System boot initiated | Asserted
 ddf | 04/17/2021 | 21:56:02 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 de0 | 04/17/2021 | 21:56:02 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 de1 | 04/17/2021 | 21:56:26 | OEM record c0 | 00cd3a | ca907105ffff
 de2 | 04/17/2021 | 21:56:26 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 de3 | 04/17/2021 | 21:56:26 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 de4 | 04/17/2021 | 21:56:27 | OEM record c0 | 00cd3a | 0feb70020000
 de5 | 04/17/2021 | 21:56:27 | OEM record c0 | 00cd3a | ca8f7101ffff
 de6 | 04/17/2021 | 21:56:27 | OEM record c0 | 00cd3a | ca90f105ffff
 de7 | 04/17/2021 | 21:56:28 | OEM record c0 | 00cd3a | 0feb70120000
 de8 | 04/17/2021 | 21:56:28 | OEM record c0 | 00cd3a | ca8ff101ffff
 de9 | 04/17/2021 | 21:57:12 | OEM record c0 | 00cd3a | 0feb70220000
 dea | 04/17/2021 | 21:57:12 | OEM record c0 | 00cd3a | 0feb703bff10
 deb | 04/17/2021 | 21:57:13 | OEM record c0 | 00cd3a | 0feb70320000
 dec | 04/17/2021 | 21:57:15 | OEM record c0 | 00cd3a | 0feb70520000
 ded | 04/17/2021 | 21:57:16 | OEM record c0 | 00cd3a | 0feb70620000
 dee | 04/17/2021 | 21:57:45 | OEM record c0 | 00cd3a | 0feb70820000
 def | 04/17/2021 | 21:57:45 | System Firmwares #0xe4 | System boot initiated | Asserted
 df0 | 04/17/2021 | 21:58:59 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 df1 | 04/17/2021 | 21:58:59 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 df2 | 04/17/2021 | 21:59:24 | OEM record c0 | 00cd3a | ca907105ffff
 df3 | 04/17/2021 | 21:59:24 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 df4 | 04/17/2021 | 21:59:26 | OEM record c0 | 00cd3a | 0feb70020000
 df5 | 04/17/2021 | 21:59:26 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 df6 | 04/17/2021 | 21:59:26 | OEM record c0 | 00cd3a | ca8f7101ffff
 df7 | 04/17/2021 | 21:59:26 | OEM record c0 | 00cd3a | ca90f105ffff
 df8 | 04/17/2021 | 21:59:26 | OEM record c0 | 00cd3a | 0feb70120000
 df9 | 04/17/2021 | 21:59:26 | OEM record c0 | 00cd3a | ca8ff101ffff
 dfa | 04/17/2021 | 22:00:10 | OEM record c0 | 00cd3a | 0feb70220000
 dfb | 04/17/2021 | 22:00:10 | OEM record c0 | 00cd3a | 0feb703bff10
 dfc | 04/17/2021 | 22:00:11 | OEM record c0 | 00cd3a | 0feb70320000
 dfd | 04/17/2021 | 22:00:13 | OEM record c0 | 00cd3a | 0feb70520000
 dfe | 04/17/2021 | 22:00:14 | OEM record c0 | 00cd3a | 0feb70620000
 dff | 04/17/2021 | 22:00:47 | OEM record c0 | 00cd3a | 0feb70820000
 e00 | 04/17/2021 | 22:00:47 | System Firmwares #0xe4 | System boot initiated | Asserted
